volcano_number,volcano_name,eruption_number,vei,start_year,latitude,longitude,primary_volcano_type,last_eruption_year,elevation,tectonic_settings,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km
321050,St. Helens,20541,5,1482,46.2,-122.18,Stratovolcano,2008,2549,Subduction zone / Continental crust (>25 km),78,427,2221,2173101
321050,St. Helens,20540,5,1480,46.2,-122.18,Stratovolcano,2008,2549,Subduction zone / Continental crust (>25 km),78,427,2221,2173101
321050,St. Helens,20536,0,230,46.2,-122.18,Stratovolcano,2008,2549,Subduction zone / Continental crust (>25 km),78,427,2221,2173101
321050,St. Helens,20534,0,100,46.2,-122.18,Stratovolcano,2008,2549,Subduction zone / Continental crust (>25 km),78,427,2221,2173101
321050,St. Helens,20529,5,-530,46.2,-122.18,Stratovolcano,2008,2549,Subduction zone / Continental crust (>25 km),78,427,2221,2173101
321050,St. Helens,20521,5,-1770,46.2,-122.18,Stratovolcano,2008,2549,Subduction zone / Continental crust (>25 km),78,427,2221,2173101
321050,St. Helens,20520,6,-1860,46.2,-122.18,Stratovolcano,2008,2549,Subduction zone / Continental crust (>25 km),78,427,2221,2173101
321050,St. Helens,20518,5,-2340,46.2,-122.18,Stratovolcano,2008,2549,Subduction zone / Continental crust (>25 km),78,427,2221,2173101
234070,Marion Island,14414,1,2004,-46.9,37.75,Shield(s),2004,1230,Rift zone / Oceanic crust (< 15 km),0,0,0,0
234070,Marion Island,14413,1,1980,-46.9,37.75,Shield(s),2004,1230,Rift zone / Oceanic crust (< 15 km),0,0,0,0
243060,Tofua,14752,1,2004,-19.75,-175.07,Caldera,2014,515,Subduction zone / Oceanic crust (< 15 km),1556,1556,1556,8789
243060,Tofua,14751,0,1993,-19.75,-175.07,Caldera,2014,515,Subduction zone / Oceanic crust (< 15 km),1556,1556,1556,8789
243060,Tofua,14750,2,1958,-19.75,-175.07,Caldera,2014,515,Subduction zone / Oceanic crust (< 15 km),1556,1556,1556,8789
243060,Tofua,14749,2,1906,-19.75,-175.07,Caldera,2014,515,Subduction zone / Oceanic crust (< 15 km),1556,1556,1556,8789
243060,Tofua,14748,2,1906,-19.75,-175.07,Caldera,2014,515,Subduction zone / Oceanic crust (< 15 km),1556,1556,1556,8789
243060,Tofua,14747,2,1885,-19.75,-175.07,Caldera,2014,515,Subduction zone / Oceanic crust (< 15 km),1556,1556,1556,8789
243060,Tofua,14746,2,1854,-19.75,-175.07,Caldera,2014,515,Subduction zone / Oceanic crust (< 15 km),1556,1556,1556,8789
243060,Tofua,22253,1,1847,-19.75,-175.07,Caldera,2014,515,Subduction zone / Oceanic crust (< 15 km),1556,1556,1556,8789
243060,Tofua,22254,0,1845,-19.75,-175.07,Caldera,2014,515,Subduction zone / Oceanic crust (< 15 km),1556,1556,1556,8789
243060,Tofua,14745,0,1792,-19.75,-175.07,Caldera,2014,515,Subduction zone / Oceanic crust (< 15 km),1556,1556,1556,8789
243060,Tofua,14744,2,1774,-19.75,-175.07,Caldera,2014,515,Subduction zone / Oceanic crust (< 15 km),1556,1556,1556,8789
285050,Tokachidake,18661,1,2004,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18660,2,1988,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18659,1,1985,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18658,3,1962,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18657,1,1961,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18656,1,1959,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18655,1,1958,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18654,1,1957,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18653,1,1956,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18652,1,1954,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18650,1,1931,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18649,1,1928,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18648,1,1928,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18647,3,1925,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18646,2,1889,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18645,2,1887,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18644,2,1857,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18643,2,1570,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18642,3,1250,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
285050,Tokachidake,18636,3,-1350,43.418,142.686,Stratovolcano(es),2004,2077,Subduction zone / Continental crust (>25 km),12,227,60382,1373264
257060,Epi,15332,2,2004,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
257060,Epi,15331,1,2002,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
257060,Epi,15330,1,1999,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
257060,Epi,13375,0,1988,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
257060,Epi,15095,0,1979,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
257060,Epi,15094,0,1974,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
257060,Epi,13366,0,1973,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
257060,Epi,13365,0,1972,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
257060,Epi,15329,0,1971,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
257060,Epi,15328,0,1960,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
257060,Epi,15327,2,1958,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
257060,Epi,15326,0,1953,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
257060,Epi,15325,3,1953,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
257060,Epi,15324,2,1920,-16.68,168.37,Stratovolcano(es),2004,833,Subduction zone / Intermediate crust (15-25 km),0,170,7819,52827
284110,Kita-Ioto,18395,0,2003,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18394,0,2003,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18393,0,2002,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18392,0,2001,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18391,0,2000,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18390,0,2000,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18389,0,1999,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18388,0,1998,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18387,0,1998,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18386,0,1997,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18385,0,1989,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18384,0,1987,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18383,0,1983,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18382,0,1982,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18381,0,1968,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18380,0,1953,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18379,2,1930,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18378,0,1880,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284110,Kita-Ioto,18377,0,1780,25.424,141.284,Stratovolcano,1945,792,Subduction zone / Crustal thickness unknown,158,162,162,1210
284211,NW Rota-1,18539,0,2003,14.601,144.775,Submarine,2010,-517,Subduction zone / Crustal thickness unknown,0,0,0,5988
264200,Leroboleng,16308,3,2003,-8.365,122.833,Complex,2003,1095,Subduction zone / Crustal thickness unknown,9164,26794,358627,896194
264200,Leroboleng,16307,2,1881,-8.365,122.833,Complex,2003,1095,Subduction zone / Crustal thickness unknown,9164,26794,358627,896194
264200,Leroboleng,16306,2,1876,-8.365,122.833,Complex,2003,1095,Subduction zone / Crustal thickness unknown,9164,26794,358627,896194
264200,Leroboleng,16305,2,1873,-8.365,122.833,Complex,2003,1095,Subduction zone / Crustal thickness unknown,9164,26794,358627,896194
244000,Vailulu'u,14803,0,2003,-14.215,-169.058,Submarine,2003,-592,Subduction zone / Oceanic crust (< 15 km),0,0,0,1387
244000,Vailulu'u,14802,0,1995,-14.215,-169.058,Submarine,2003,-592,Subduction zone / Oceanic crust (< 15 km),0,0,0,1387
244000,Vailulu'u,14801,0,1973,-14.215,-169.058,Submarine,2003,-592,Subduction zone / Oceanic crust (< 15 km),0,0,0,1387
263100,Papandayan,15688,2,2002,-7.32,107.73,Stratovolcano(es),2002,2665,Subduction zone / Continental crust (>25 km),6835,163468,1637971,19312972
263100,Papandayan,15687,1,1942,-7.32,107.73,Stratovolcano(es),2002,2665,Subduction zone / Continental crust (>25 km),6835,163468,1637971,19312972
263100,Papandayan,15686,1,1923,-7.32,107.73,Stratovolcano(es),2002,2665,Subduction zone / Continental crust (>25 km),6835,163468,1637971,19312972
263100,Papandayan,15685,3,1772,-7.32,107.73,Stratovolcano(es),2002,2665,Subduction zone / Continental crust (>25 km),6835,163468,1637971,19312972
315020,Wrangell,20420,1,2002,62.006,-144.017,Shield,1912,4278,Intraplate / Continental crust (>25 km),0,0,0,1844
315020,Wrangell,20419,1,1999,62.006,-144.017,Shield,1912,4278,Intraplate / Continental crust (>25 km),0,0,0,1844
315020,Wrangell,20418,1,1969,62.006,-144.017,Shield,1912,4278,Intraplate / Continental crust (>25 km),0,0,0,1844
315020,Wrangell,20415,1,1911,62.006,-144.017,Shield,1912,4278,Intraplate / Continental crust (>25 km),0,0,0,1844
315020,Wrangell,20413,2,1902,62.006,-144.017,Shield,1912,4278,Intraplate / Continental crust (>25 km),0,0,0,1844
315020,Wrangell,20412,2,1900,62.006,-144.017,Shield,1912,4278,Intraplate / Continental crust (>25 km),0,0,0,1844
315020,Wrangell,20411,2,1899,62.006,-144.017,Shield,1912,4278,Intraplate / Continental crust (>25 km),0,0,0,1844
315020,Wrangell,20410,2,1884,62.006,-144.017,Shield,1912,4278,Intraplate / Continental crust (>25 km),0,0,0,1844
315020,Wrangell,20409,2,1819,62.006,-144.017,Shield,1912,4278,Intraplate / Continental crust (>25 km),0,0,0,1844
315020,Wrangell,20408,2,1784,62.006,-144.017,Shield,1912,4278,Intraplate / Continental crust (>25 km),0,0,0,1844
315020,Wrangell,20407,4,190,62.006,-144.017,Shield,1912,4278,Intraplate / Continental crust (>25 km),0,0,0,1844
263350,Ijen,16178,1,2002,-8.058,114.242,Stratovolcano(es),1999,2769,Subduction zone / Continental crust (>25 km),1098,5504,664199,6846855
263350,Ijen,16176,1,2000,-8.058,114.242,Stratovolcano(es),1999,2769,Subduction zone / Continental crust (>25 km),1098,5504,664199,6846855
263350,Ijen,16175,1,1999,-8.058,114.242,Stratovolcano(es),1999,2769,Subduction zone / Continental crust (>25 km),1098,5504,664199,6846855
263350,Ijen,16174,1,1994,-8.058,114.242,Stratovolcano(es),1999,2769,Subduction zone / Continental crust (>25 km),1098,5504,664199,6846855
263350,Ijen,16173,1,1993,-8.058,114.242,Stratovolcano(es),1999,2769,Subduction zone / Continental crust (>25 km),1098,5504,664199,6846855
263350,Ijen,16172,1,1952,-8.058,114.242,Stratovolcano(es),1999,2769,Subduction zone / Continental crust (>25 km),1098,5504,664199,6846855
263350,Ijen,16171,2,1936,-8.058,114.242,Stratovolcano(es),1999,2769,Subduction zone / Continental crust (>25 km),1098,5504,664199,6846855
263350,Ijen,16170,1,1917,-8.058,114.242,Stratovolcano(es),1999,2769,Subduction zone / Continental crust (>25 km),1098,5504,664199,6846855
263350,Ijen,16169,2,1817,-8.058,114.242,Stratovolcano(es),1999,2769,Subduction zone / Continental crust (>25 km),1098,5504,664199,6846855
263350,Ijen,16168,2,1796,-8.058,114.242,Stratovolcano(es),1999,2769,Subduction zone / Continental crust (>25 km),1098,5504,664199,6846855
223030,Nyiragongo,14107,2,2002,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14106,1,2002,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14105,1,1994,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14104,1,1982,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14101,1,1977,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14100,1,1927,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14099,1,1920,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14098,1,1918,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14097,1,1911,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14095,1,1906,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14094,1,1905,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14093,1,1902,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14092,1,1901,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14091,1,1900,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14090,1,1899,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14089,1,1898,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14088,1,1894,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
223030,Nyiragongo,14086,1,1884,-1.52,29.25,Stratovolcano,2020,3470,Rift zone / Continental crust (>25 km),2416,31145,1006436,9087529
342090,Fuego,10733,3,2002,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10732,2,1999,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10731,1,1987,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10730,2,1977,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10729,1,1977,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10728,1,1975,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10727,4,1974,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10726,2,1973,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10725,3,1971,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10724,2,1967,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10723,3,1966,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10722,3,1966,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10721,3,1963,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10720,3,1962,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10719,3,1957,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10718,1,1955,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10717,3,1953,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10555,2,1949,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10554,2,1947,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10553,2,1944,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10716,4,1932,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10715,2,1896,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10714,4,1880,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10713,2,1867,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10712,2,1861,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10711,2,1860,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10708,2,1857,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10707,4,1857,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10706,2,1856,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10705,2,1856,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10704,2,1855,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10703,2,1852,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10702,2,1850,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10701,2,1829,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10700,2,1826,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10699,3,1799,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10698,2,1773,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10697,2,1765,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10696,2,1751,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10695,4,1737,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10694,2,1732,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10693,2,1730,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10692,4,1717,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10689,2,1710,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10687,2,1706,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10686,2,1705,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10685,2,1702,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10684,2,1699,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10683,2,1689,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10269,2,1686,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10543,2,1685,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10681,2,1629,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10680,2,1623,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10679,2,1620,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10678,3,1617,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10677,2,1614,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10676,2,1587,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10675,2,1586,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10674,2,1585,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10673,4,1581,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10672,2,1577,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10671,2,1576,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10670,2,1575,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10668,2,1565,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10665,2,1551,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10662,2,1531,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10661,2,1526,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
342090,Fuego,10660,2,1524,14.473,-90.88,Stratovolcano(es),2020,3763,Subduction zone / Continental crust (>25 km),1373,54332,1016339,7677809
300100,Avachinsky,19104,1,2001,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19103,2,1991,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19102,4,1945,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
